sale_id,sale_date,customer_id,product_id,quantity_kg,selling_price_per_kg,cost_price_per_kg,amount_paid,total_amount,profit,outstanding
1222,2026-03-26,12,2,6272.9,3.92,2.74,9482.86,24589.77,7402.02,15106.91
1223,2026-03-26,13,6,8045.5,0.44,0.2,2800.76,3540.02,1930.92,739.26
1224,2026-03-26,20,5,5510.6,1.17,0.68,6432.98,6447.4,2700.19,14.42
1225,2026-03-26,2,2,3561.5,4.0,2.7,7690.17,14246.0,4629.95,6555.83
1226,2026-03-26,19,2,2862.7,3.93,2.67,6892.36,11250.41,3607.0,4358.05
1227,2026-03-26,23,6,3187.8,0.44,0.2,789.63,1402.63,765.07,613.0
1228,2026-03-27,12,2,1227.7,3.85,2.62,2207.7,4726.65,1510.07,2518.95
1229,2026-03-27,22,4,200.0,2.33,1.64,266.4,466.0,138.0,199.6
1230,2026-03-28,20,1,1091.5,4.77,3.06,4992.03,5206.46,1866.46,214.43
1231,2026-03-28,8,3,2492.7,3.6,2.5,2968.61,8973.72,2741.97,6005.11
1232,2026-03-29,4,2,2059.2,3.98,2.77,8188.94,8195.62,2491.63,6.68
1233,2026-03-29,18,2,6051.7,3.86,2.69,21055.81,23359.56,7080.49,2303.75
1234,2026-03-29,10,5,3294.1,1.26,0.7,2425.79,4150.57,1844.7,1724.78
1235,2026-03-29,7,4,2262.7,2.28,1.56,4624.24,5158.96,1629.14,534.72
1236,2026-03-29,19,5,1114.6,1.16,0.71,710.69,1292.94,501.57,582.25
1237,2026-03-30,19,1,5466.2,4.83,3.08,15065.53,26401.75,9565.85,11336.22
1238,2026-03-30,5,1,2614.6,4.45,3.14,9359.42,11634.97,3425.13,2275.55
1239,2026-03-30,17,6,647.6,0.47,0.2,61.46,304.37,174.85,242.91
1240,2026-03-30,13,3,7978.5,3.77,2.47,30061.4,30078.94,10372.05,17.54
1241,2026-03-31,17,5,7078.5,1.23,0.71,6909.94,8706.56,3680.82,1796.62
1242,2026-03-31,17,4,2363.6,2.41,1.64,2866.84,5696.28,1819.97,2829.44
1243,2026-03-31,5,5,2244.4,1.23,0.7,2758.42,2760.61,1189.53,2.19
1244,2026-03-31,9,3,4094.2,3.77,2.47,7540.56,15435.13,5322.46,7894.57
1245,2026-03-31,6,2,7339.8,4.16,2.65,27608.92,30533.57,11083.1,2924.65
1246,2026-03-31,15,2,6339.6,4.23,2.78,13197.68,26816.51,9192.42,13618.83
1247,2026-03-31,9,5,2462.7,1.18,0.69,1632.67,2905.99,1206.72,1273.32
1248,2026-03-31,23,6,4314.6,0.47,0.2,1337.21,2027.86,1164.94,690.65
1249,2026-03-31,21,2,3294.7,4.02,2.73,13256.24,13244.69,4250.16,-11.55
1250,2026-03-31,3,6,5040.3,0.47,0.19,1635.83,2368.94,1411.28,733.11
1251,2026-04-01,12,1,3431.3,4.58,3.11,6287.48,15715.35,5044.01,9427.87
1252,2026-04-01,8,6,5847.9,0.44,0.19,1101.14,2573.08,1461.98,1471.94
1253,2026-04-01,23,4,2197.4,2.25,1.57,3739.79,4944.15,1494.23,1204.36
1254,2026-04-01,17,4,3286.0,2.25,1.6,4479.24,7393.5,2135.9,2914.26
1255,2026-04-01,9,6,3303.5,0.46,0.21,426.97,1519.61,825.88,1092.64
1256,2026-04-01,23,5,2423.0,1.17,0.7,1385.98,2834.91,1138.81,1448.93
1257,2026-04-02,5,3,769.0,3.78,2.45,2493.59,2906.82,1022.77,413.23
1258,2026-04-03,17,2,4698.9,4.12,2.64,9427.16,19359.47,6954.37,9932.31
1259,2026-04-03,11,4,5768.4,2.37,1.65,8689.91,13671.11,4153.25,4981.2
1260,2026-04-03,20,5,981.2,1.18,0.69,1156.59,1157.82,480.79,1.23
1261,2026-04-03,11,3,2248.7,3.53,2.51,6784.53,7937.91,2293.67,1153.38
1262,2026-04-03,5,5,4596.6,1.26,0.69,5787.1,5791.72,2620.06,4.62
1263,2026-04-04,3,2,3973.6,4.12,2.77,10689.09,16371.23,5364.36,5682.14
1264,2026-04-04,14,1,3647.6,4.47,3.06,5124.99,16304.77,5143.12,11179.78
1265,2026-04-04,21,4,3231.0,2.25,1.63,6205.01,7269.75,2003.22,1064.74
1266,2026-04-04,3,3,4599.8,3.8,2.54,12860.44,17479.24,5795.75,4618.8
1267,2026-04-04,4,5,6685.8,1.25,0.69,7925.81,8357.25,3744.05,431.44
1268,2026-04-04,12,6,1894.4,0.44,0.19,493.09,833.54,473.6,340.45
1269,2026-04-05,6,1,3267.4,4.52,3.14,9231.5,14768.65,4509.01,5537.15
1270,2026-04-05,13,3,5899.0,3.49,2.51,19900.64,20587.51,5781.02,686.87
1271,2026-04-05,5,3,3994.7,3.69,2.53,13943.73,14740.44,4633.85,796.71
1272,2026-04-05,13,2,5886.4,3.92,2.75,18210.85,23074.69,6887.09,4863.84
1273,2026-04-05,5,1,2126.0,4.56,3.12,6402.49,9694.56,3061.44,3292.07
1274,2026-04-05,16,5,2526.8,1.21,0.7,1283.33,3057.43,1288.67,1774.1
1275,2026-04-05,10,2,2327.1,3.87,2.63,6896.85,9005.88,2885.6,2109.03
1276,2026-04-06,19,6,5236.6,0.48,0.2,2189.58,2513.57,1466.25,323.99
1277,2026-04-06,15,4,2321.3,2.26,1.62,3235.08,5246.14,1485.63,2011.06
1278,2026-04-06,16,6,2286.3,0.46,0.2,563.47,1051.7,594.44,488.23
1279,2026-04-07,10,6,2722.3,0.43,0.2,617.9,1170.59,626.13,552.69
1280,2026-04-07,24,5,2377.1,1.2,0.68,2439.4,2852.52,1236.09,413.12
1281,2026-04-08,23,5,4795.5,1.19,0.69,2357.2,5706.64,2397.75,3349.44
1282,2026-04-08,21,4,1652.8,2.26,1.59,3728.89,3735.33,1107.38,6.44
1283,2026-04-08,4,3,3245.9,3.51,2.5,10612.34,11393.11,3278.36,780.77
1284,2026-04-08,17,2,2993.4,3.94,2.65,4546.53,11794.0,3861.49,7247.47
1285,2026-04-08,15,3,5009.0,3.46,2.48,15363.07,17331.14,4908.82,1968.07
1286,2026-04-08,15,4,4946.9,2.4,1.57,10288.59,11872.56,4105.93,1583.97
1287,2026-04-08,7,6,3448.6,0.46,0.2,1300.95,1586.36,896.64,285.41
1288,2026-04-09,21,5,5346.0,1.27,0.7,5993.8,6789.42,3047.22,795.62
1289,2026-04-09,6,5,4294.7,1.21,0.71,2594.99,5196.59,2147.35,2601.6
1290,2026-04-09,5,6,3642.2,0.44,0.21,1376.25,1602.57,837.71,226.32
1291,2026-04-09,8,4,541.0,2.26,1.64,555.62,1222.66,335.42,667.04
1292,2026-04-09,20,5,2700.7,1.18,0.7,2557.99,3186.83,1296.34,628.84
1293,2026-04-10,12,2,591.8,3.93,2.72,557.63,2325.77,716.08,1768.14
1294,2026-04-10,2,1,6452.1,4.62,3.07,15210.34,29808.7,10000.76,14598.36
1295,2026-04-10,1,1,1882.1,4.78,3.02,6015.78,8996.44,3312.5,2980.66
1296,2026-04-11,16,6,3182.2,0.48,0.21,608.54,1527.46,859.19,918.92
1297,2026-04-11,1,1,2450.9,4.86,3.14,8317.81,11911.37,4215.55,3593.56
1298,2026-04-11,6,6,2830.2,0.46,0.2,820.33,1301.89,735.85,481.56
1299,2026-04-12,17,4,4832.4,2.22,1.61,4411.41,10727.93,2947.76,6316.52
1300,2026-04-12,21,1,2918.4,4.85,3.1,12278.96,14154.24,5107.2,1875.28
1301,2026-04-12,10,3,4990.7,3.78,2.43,16694.11,18864.85,6737.44,2170.74
1302,2026-04-12,8,2,3354.9,4.23,2.64,7062.68,14191.23,5334.29,7128.55
1303,2026-04-12,13,5,2169.2,1.21,0.69,2580.14,2624.73,1127.98,44.59
1304,2026-04-12,13,2,3285.8,3.94,2.72,11998.45,12946.05,4008.68,947.6
1305,2026-04-12,24,6,5552.9,0.47,0.2,2108.83,2609.86,1499.28,501.03
1306,2026-04-14,8,5,1151.8,1.23,0.71,978.57,1416.71,598.94,438.14
1307,2026-04-14,24,2,3007.8,4.06,2.78,11075.61,12211.67,3849.98,1136.06
1308,2026-04-14,10,2,4893.1,3.88,2.77,14372.52,18985.23,5431.34,4612.71
1309,2026-04-14,14,6,5858.6,0.43,0.2,1282.88,2519.2,1347.48,1236.32
1310,2026-04-14,8,6,5670.7,0.45,0.2,1619.05,2551.82,1417.68,932.77
1311,2026-04-14,18,3,2215.8,3.78,2.54,7931.03,8375.72,2747.59,444.69
1312,2026-04-15,4,6,4167.7,0.44,0.19,1681.99,1833.79,1041.92,151.8
1313,2026-04-15,17,6,4976.0,0.47,0.2,857.82,2338.72,1343.52,1480.9
1314,2026-04-15,1,5,3200.5,1.23,0.68,3921.76,3936.62,1760.28,14.86
1315,2026-04-15,3,5,2096.9,1.26,0.7,2022.88,2642.09,1174.26,619.21
1316,2026-04-15,15,1,3272.1,4.81,3.1,12581.75,15738.8,5595.29,3157.05
1317,2026-04-15,6,6,1765.5,0.44,0.2,473.63,776.82,423.72,303.19
1318,2026-04-15,5,1,3645.6,4.66,3.14,12995.67,16988.5,5541.31,3992.83
1319,2026-04-15,20,1,5540.4,4.68,3.19,21718.85,25929.07,8255.2,4210.22
1320,2026-04-16,12,5,3016.3,1.24,0.71,1486.62,3740.21,1598.64,2253.59
1321,2026-04-16,1,4,2888.7,2.25,1.64,4971.75,6499.58,1762.11,1527.83
1322,2026-04-16,24,2,2572.8,4.07,2.72,9291.21,10471.3,3473.28,1180.09
1323,2026-04-16,14,4,538.2,2.3,1.63,900.8,1237.86,360.59,337.06
1324,2026-04-16,18,3,4691.5,3.63,2.48,11460.66,17030.14,5395.22,5569.48
1325,2026-04-17,16,4,1110.0,2.41,1.58,1424.04,2675.1,921.3,1251.06
1326,2026-04-17,25,1,2626.9,4.8,3.14,12602.72,12609.12,4360.65,6.4
1327,2026-04-18,23,1,3370.6,4.69,3.18,8661.24,15808.11,5089.61,7146.87
1328,2026-04-18,4,6,6588.5,0.46,0.2,2620.41,3030.71,1713.01,410.3
1329,2026-04-18,21,6,4469.1,0.46,0.2,2051.08,2055.79,1161.97,4.71
1330,2026-04-18,22,2,2168.6,4.06,2.76,4529.18,8804.52,2819.18,4275.34
1331,2026-04-18,10,4,4622.9,2.37,1.56,7771.92,10956.27,3744.55,3184.35
1332,2026-04-18,13,4,5247.0,2.3,1.56,11198.63,12068.1,3882.78,869.47
1333,2026-04-18,9,6,4079.7,0.45,0.2,894.56,1835.86,1019.92,941.3
1334,2026-04-19,9,5,4422.2,1.22,0.68,2772.61,5395.08,2387.99,2622.47
1335,2026-04-19,19,3,1956.1,3.67,2.54,3493.19,7178.89,2210.39,3685.7
1336,2026-04-19,15,4,4899.8,2.33,1.63,7498.13,11416.53,3429.86,3918.4
1337,2026-04-19,11,6,4792.5,0.46,0.2,1641.47,2204.55,1246.05,563.08
1338,2026-04-20,7,5,7118.6,1.16,0.7,5798.84,8257.58,3274.56,2458.74
1339,2026-04-20,6,5,4248.9,1.2,0.69,2982.75,5098.68,2166.94,2115.93
1340,2026-04-20,22,1,2640.3,4.75,3.11,10731.33,12541.42,4330.09,1810.09
1341,2026-04-20,4,1,4019.1,4.53,3.14,18211.48,18206.52,5586.55,-4.96
1342,2026-04-20,24,6,1987.5,0.47,0.2,936.91,934.12,536.62,-2.79
1343,2026-04-21,2,6,4930.0,0.47,0.2,1482.25,2317.1,1331.1,834.85
1344,2026-04-21,22,3,3013.9,3.73,2.46,6392.57,11241.85,3827.65,4849.28
1345,2026-04-21,3,2,3968.1,4.19,2.77,12456.21,16626.34,5634.7,4170.13
1346,2026-04-21,8,6,4110.7,0.48,0.21,1456.34,1973.14,1109.89,516.8
1347,2026-04-21,2,6,5273.1,0.44,0.2,1340.91,2320.16,1265.54,979.25
1348,2026-04-21,8,6,3710.8,0.44,0.19,1004.63,1632.75,927.7,628.12
1349,2026-04-22,7,6,5179.3,0.44,0.2,1728.33,2278.89,1243.03,550.56
1350,2026-04-22,14,4,4258.4,2.21,1.55,6072.01,9411.06,2810.54,3339.05
1351,2026-04-22,12,1,5300.1,4.64,3.12,9073.8,24592.46,8056.15,15518.66
1352,2026-04-22,15,5,2660.1,1.27,0.72,1939.27,3378.33,1463.06,1439.06
1353,2026-04-22,14,1,5164.1,4.71,3.15,17223.68,24322.91,8056.0,7099.23
1354,2026-04-22,12,6,3257.3,0.45,0.2,464.28,1465.78,814.32,1001.5
1355,2026-04-23,11,1,4188.7,4.66,3.03,14178.11,19519.34,6827.58,5341.23
1356,2026-04-23,16,2,1816.3,4.02,2.67,1635.13,7301.53,2452.0,5666.4
1357,2026-04-23,2,4,6869.3,2.36,1.61,12498.27,16211.55,5151.97,3713.28
1358,2026-04-23,13,5,3600.2,1.26,0.7,4544.32,4536.25,2016.11,-8.07
1359,2026-04-24,17,2,534.2,4.2,2.64,1477.73,2243.64,833.35,765.91
1360,2026-04-24,18,3,3876.6,3.5,2.46,11020.6,13568.1,4031.66,2547.5
1361,2026-04-24,25,3,1603.5,3.81,2.49,6113.26,6109.34,2116.62,-3.92
1362,2026-04-24,7,1,3075.2,4.77,3.04,14333.47,14668.7,5320.1,335.23
1363,2026-04-24,5,1,3910.5,4.85,3.03,18952.95,18965.92,7117.11,12.97
1364,2026-04-24,21,6,6460.6,0.47,0.2,2939.74,3036.48,1744.36,96.74
1365,2026-04-24,18,4,2771.5,2.4,1.63,4326.75,6651.6,2134.05,2324.85
1366,2026-04-24,16,4,4528.4,2.35,1.59,4982.27,10641.74,3441.58,5659.47
1367,2026-04-25,24,2,1401.2,3.94,2.77,5187.71,5520.73,1639.4,333.02
1368,2026-04-25,16,4,3475.4,2.28,1.6,3196.68,7923.91,2363.27,4727.23
1369,2026-04-25,3,1,4782.8,4.86,3.04,16435.7,23244.41,8704.7,6808.71
1370,2026-04-25,9,1,3569.8,4.62,3.05,6257.8,16492.48,5604.59,10234.68
1371,2026-04-25,17,6,4697.3,0.46,0.19,1437.35,2160.76,1268.27,723.41
1372,2026-04-25,5,1,2129.1,4.5,3.14,6374.81,9580.95,2895.58,3206.14
1373,2026-04-25,5,2,3278.8,3.98,2.66,12087.52,13049.62,4328.02,962.1
1374,2026-04-25,13,2,1707.4,3.86,2.73,5907.7,6590.56,1929.36,682.86
1375,2026-04-25,24,3,5403.4,3.7,2.45,19969.5,19992.58,6754.25,23.08
1376,2026-04-25,5,5,1917.3,1.18,0.69,1882.42,2262.41,939.48,379.99
1377,2026-04-26,11,2,876.0,3.99,2.76,2904.58,3495.24,1077.48,590.66
1378,2026-04-26,17,5,879.0,1.16,0.7,348.81,1019.64,404.34,670.83
1379,2026-04-26,16,3,2567.4,3.81,2.5,4210.1,9781.79,3363.29,5571.69
1380,2026-04-26,5,6,2352.3,0.46,0.2,1038.72,1082.06,611.6,43.34
1381,2026-04-26,15,5,3810.9,1.18,0.71,1361.07,4496.86,1791.12,3135.79
1382,2026-04-26,5,3,5101.7,3.72,2.56,15644.48,18978.32,5917.97,3333.84
1383,2026-04-26,24,6,6917.8,0.44,0.2,2666.89,3043.83,1660.27,376.94
1384,2026-04-26,25,6,4909.4,0.46,0.2,2237.33,2258.32,1276.44,20.99
1385,2026-04-26,9,6,1768.3,0.44,0.2,437.93,778.05,424.39,340.12
1386,2026-04-26,25,4,4400.2,2.31,1.61,9354.65,10164.46,3080.14,809.81
1387,2026-04-26,12,5,1368.8,1.2,0.69,815.38,1642.56,698.09,827.18
1388,2026-04-26,6,5,3375.0,1.18,0.71,1628.84,3982.5,1586.25,2353.66
1389,2026-04-26,18,6,3410.6,0.46,0.2,1568.18,1568.88,886.76,0.7
1390,2026-04-27,22,2,1178.4,4.06,2.74,3234.38,4784.3,1555.49,1549.92
1391,2026-04-27,25,5,4464.9,1.17,0.68,5234.62,5223.93,2187.8,-10.69
1392,2026-04-27,25,3,3390.0,3.8,2.43,12885.6,12882.0,4644.3,-3.6
1393,2026-04-27,5,2,2243.3,4.14,2.75,9293.68,9287.26,3118.19,-6.42
1394,2026-04-27,25,2,5862.4,3.93,2.66,19635.82,23039.23,7445.25,3403.41
1395,2026-04-27,4,3,3667.2,3.63,2.51,13322.29,13311.94,4107.26,-10.35
1396,2026-04-28,12,4,7606.6,2.23,1.59,5810.4,16962.72,4868.22,11152.32
1397,2026-04-28,12,4,2723.7,2.34,1.64,2137.63,6373.46,1906.59,4235.83
1398,2026-04-28,20,6,2359.0,0.43,0.2,809.34,1014.37,542.57,205.03
1399,2026-04-28,23,3,3677.0,3.78,2.5,6774.44,13899.06,4706.56,7124.62
1400,2026-04-28,21,4,4144.1,2.33,1.55,9643.52,9655.75,3232.4,12.23
1401,2026-04-28,13,5,6307.6,1.23,0.72,7295.02,7758.35,3216.88,463.33
1402,2026-04-29,6,1,4624.5,4.44,3.18,12110.64,20532.78,5826.87,8422.14
1403,2026-04-29,19,3,983.9,3.76,2.45,2535.45,3699.46,1288.91,1164.01
1404,2026-04-29,10,2,3223.9,3.87,2.67,5928.98,12476.49,3868.68,6547.51
1405,2026-04-29,14,3,1219.4,3.57,2.43,2796.37,4353.26,1390.12,1556.89
1406,2026-04-29,16,1,1819.4,4.84,3.01,3117.96,8805.9,3329.5,5687.94
1407,2026-04-29,1,2,3778.6,4.04,2.74,12586.01,15265.54,4912.18,2679.53
1408,2026-04-29,23,2,3821.6,3.85,2.72,10393.78,14713.16,4318.41,4319.38
1409,2026-04-29,17,6,296.7,0.46,0.19,61.78,136.48,80.11,74.7
1410,2026-04-30,19,1,4840.2,4.85,3.17,16119.3,23474.97,8131.54,7355.67
1411,2026-05-01,20,3,4443.2,3.59,2.56,15339.28,15951.09,4576.5,611.81
1412,2026-05-01,10,1,3986.0,4.81,3.18,6033.46,19172.66,6497.18,13139.2
1413,2026-05-01,3,3,6345.6,3.53,2.53,12008.51,22399.97,6345.6,10391.46
1414,2026-05-01,3,4,2908.6,2.22,1.64,3776.13,6457.09,1686.99,2680.96
1415,2026-05-01,5,6,1943.6,0.44,0.2,790.3,855.18,466.46,64.88
1416,2026-05-02,15,1,2236.4,4.68,3.18,9923.24,10466.35,3354.6,543.11
1417,2026-05-02,1,4,5312.2,2.38,1.62,10089.64,12643.04,4037.27,2553.4
1418,2026-05-02,21,2,4469.1,4.07,2.63,15843.09,18189.24,6435.5,2346.15
1419,2026-05-02,23,1,5389.1,4.56,3.1,16918.73,24574.3,7868.09,7655.57
1420,2026-05-02,13,2,4073.3,4.23,2.7,17230.84,17230.06,6232.15,-0.78
1421,2026-05-03,13,5,5530.6,1.17,0.7,6459.19,6470.8,2599.38,11.61
1422,2026-05-03,18,5,2233.1,1.18,0.69,2388.98,2635.06,1094.22,246.08
1423,2026-05-03,25,1,5005.0,4.55,3.12,22753.7,22772.75,7157.15,19.05
1424,2026-05-03,9,6,3951.9,0.44,0.2,1234.08,1738.84,948.46,504.76
1425,2026-05-03,5,5,4419.7,1.27,0.71,5246.42,5613.02,2475.03,366.6
1426,2026-05-04,2,6,3780.3,0.46,0.2,1224.89,1738.94,982.88,514.05
1427,2026-05-04,24,6,4359.5,0.46,0.2,1803.7,2005.37,1133.47,201.67
1428,2026-05-04,10,5,2980.8,1.19,0.69,1892.1,3547.15,1490.4,1655.05
1429,2026-05-04,3,3,4124.4,3.79,2.51,8278.1,15631.48,5279.23,7353.38
1430,2026-05-04,23,2,4204.1,3.9,2.64,10414.25,16395.99,5297.17,5981.74
1431,2026-05-05,4,4,3613.8,2.36,1.64,7366.29,8528.57,2601.94,1162.28
1432,2026-05-05,13,2,6294.5,3.94,2.72,19300.48,24800.33,7679.29,5499.85
1433,2026-05-06,3,3,3988.5,3.75,2.51,11220.27,14956.88,4945.74,3736.61
1434,2026-05-06,13,4,3227.4,2.36,1.59,5053.38,7616.66,2485.1,2563.28
1435,2026-05-06,24,6,4938.4,0.47,0.2,1653.16,2321.05,1333.37,667.89
1436,2026-05-06,24,3,3771.8,3.66,2.53,13669.99,13804.79,4262.13,134.8
1437,2026-05-06,14,1,3060.5,4.6,3.07,6218.82,14078.3,4682.56,7859.48
1438,2026-05-07,7,6,6819.9,0.43,0.2,2570.17,2932.56,1568.58,362.39
1439,2026-05-07,10,5,6310.4,1.16,0.7,3482.86,7320.06,2902.78,3837.2
1440,2026-05-07,13,4,2254.7,2.42,1.64,5457.56,5456.37,1758.67,-1.19
1441,2026-05-07,4,5,5209.9,1.22,0.71,6380.84,6356.08,2657.05,-24.76
1442,2026-05-07,5,1,5953.1,4.81,3.18,28627.63,28634.41,9703.55,6.78
1443,2026-05-07,5,1,1775.3,4.59,3.19,5446.11,8148.63,2485.42,2702.52
1444,2026-05-08,4,1,1863.9,4.5,3.01,7760.76,8387.55,2777.21,626.79
1445,2026-05-08,2,4,2378.9,2.31,1.59,4239.06,5495.26,1712.81,1256.2
1446,2026-05-08,25,6,5795.0,0.47,0.2,2708.46,2723.65,1564.65,15.19
1447,2026-05-09,21,3,1984.5,3.79,2.5,7526.23,7521.26,2560.0,-4.97
1448,2026-05-09,20,2,1900.0,4.19,2.69,7563.62,7961.0,2850.0,397.38
1449,2026-05-09,13,3,2780.5,3.57,2.45,8258.87,9926.38,3114.16,1667.51
1450,2026-05-09,13,2,5817.3,3.86,2.77,16485.5,22454.78,6340.86,5969.28
1451,2026-05-09,24,5,890.9,1.25,0.7,1111.98,1113.62,490.0,1.64
1452,2026-05-10,9,5,5752.6,1.24,0.72,2560.81,7133.22,2991.35,4572.41
1453,2026-05-10,20,5,3505.6,1.21,0.71,4256.98,4241.78,1752.8,-15.2
1454,2026-05-10,18,4,4449.1,2.24,1.64,8743.31,9965.98,2669.46,1222.67
1455,2026-05-10,7,3,3123.6,3.57,2.54,11159.38,11151.25,3217.31,-8.13
1456,2026-05-11,6,3,5553.6,3.67,2.52,11129.89,20381.71,6386.64,9251.82
1457,2026-05-11,2,3,3705.9,3.6,2.57,10474.68,13341.24,3817.08,2866.56
1458,2026-05-11,18,1,2602.2,4.6,3.18,10701.03,11970.12,3695.12,1269.09
1459,2026-05-11,25,1,1754.8,4.8,3.06,8205.99,8423.04,3053.35,217.05
1460,2026-05-12,4,2,4847.2,4.21,2.71,20397.93,20406.71,7270.8,8.78
1461,2026-05-13,23,4,2411.4,2.39,1.57,3871.49,5763.25,1977.35,1891.76
1462,2026-05-13,22,3,2991.2,3.66,2.53,6676.92,10947.79,3380.06,4270.87
1463,2026-05-13,14,5,856.2,1.27,0.7,808.75,1087.37,488.03,278.62
1464,2026-05-13,19,5,4484.5,1.2,0.69,3871.89,5381.4,2287.1,1509.51
1465,2026-05-13,19,2,508.8,4.14,2.73,1809.11,2106.43,717.41,297.32
1466,2026-05-14,8,1,2192.2,4.63,3.09,6532.08,10149.89,3375.99,3617.81
1467,2026-05-14,20,6,3295.8,0.47,0.2,1541.09,1549.03,889.87,7.94
1468,2026-05-14,5,2,1035.1,3.9,2.67,3385.13,4036.89,1273.17,651.76
1469,2026-05-14,15,6,3285.6,0.47,0.2,1039.29,1544.23,887.11,504.94
1470,2026-05-14,15,4,4408.6,2.33,1.61,6218.25,10272.04,3174.19,4053.79
1471,2026-05-15,6,5,819.5,1.19,0.68,515.08,975.2,417.94,460.12
1472,2026-05-15,10,1,4045.9,4.78,3.15,13291.53,19339.4,6594.82,6047.87
1473,2026-05-15,12,6,3526.9,0.44,0.2,662.53,1551.84,846.46,889.31
1474,2026-05-15,3,2,6967.4,3.97,2.71,17414.21,27660.58,8778.92,10246.37
1475,2026-05-16,7,5,5255.5,1.22,0.68,3820.96,6411.71,2837.97,2590.75
1476,2026-05-16,3,5,1658.6,1.26,0.69,1062.58,2089.84,945.4,1027.26
1477,2026-05-16,8,4,1857.2,2.34,1.64,1659.6,4345.85,1300.04,2686.25
1478,2026-05-18,24,6,3451.1,0.46,0.2,1579.98,1587.51,897.29,7.53
1479,2026-05-18,25,3,3042.4,3.63,2.57,10035.26,11043.91,3224.94,1008.65
1480,2026-05-18,7,4,4766.4,2.32,1.61,8490.47,11058.05,3384.14,2567.58
1481,2026-05-18,15,1,5353.8,4.53,3.05,13006.27,24252.71,7923.62,11246.44
1482,2026-05-18,8,5,5113.2,1.21,0.71,4561.71,6186.97,2556.6,1625.26
1483,2026-05-18,2,5,3504.2,1.26,0.72,2956.77,4415.29,1892.27,1458.52
1484,2026-05-19,23,1,2632.7,4.7,3.11,6133.08,12373.69,4185.99,6240.61
1485,2026-05-19,22,6,3346.8,0.45,0.2,967.74,1506.06,836.7,538.32
1486,2026-05-20,12,5,1755.4,1.22,0.7,426.97,2141.59,912.81,1714.62
1487,2026-05-20,12,6,2571.5,0.44,0.2,386.69,1131.46,617.16,744.77
1488,2026-05-20,4,5,2270.4,1.24,0.69,2825.13,2815.3,1248.72,-9.83
1489,2026-05-20,2,4,2698.6,2.31,1.62,4488.54,6233.77,1862.03,1745.23
1490,2026-05-20,23,3,5002.4,3.61,2.47,8940.94,18058.66,5702.74,9117.72
1491,2026-05-20,7,5,2083.5,1.19,0.72,2113.61,2479.36,979.24,365.75
1492,2026-05-20,14,2,4728.5,4.03,2.65,10297.24,19055.86,6525.33,8758.62
1493,2026-05-20,5,3,987.3,3.62,2.44,3379.32,3574.03,1165.01,194.71
1494,2026-05-20,1,4,5575.0,2.44,1.57,5983.82,13603.0,4850.25,7619.18
1495,2026-05-21,12,6,2990.4,0.45,0.21,313.64,1345.68,717.7,1032.04
1496,2026-05-21,16,5,3408.8,1.17,0.7,2228.0,3988.3,1602.14,1760.3
1497,2026-05-21,20,4,1797.3,2.29,1.6,3453.34,4115.82,1240.14,662.48
1498,2026-05-21,11,6,2776.1,0.47,0.19,811.15,1304.77,777.31,493.62
1499,2026-05-22,15,4,3050.4,2.3,1.57,6697.93,7015.92,2226.79,317.99
1500,2026-05-22,17,6,1957.1,0.47,0.2,211.41,919.84,528.42,708.43
1501,2026-05-22,4,5,4709.7,1.16,0.69,5459.82,5463.25,2213.56,3.43
1502,2026-05-22,13,2,3292.6,4.18,2.64,10864.39,13763.07,5070.6,2898.68
1503,2026-05-22,20,5,3522.8,1.23,0.7,4346.54,4333.04,1867.08,-13.5
1504,2026-05-22,24,3,279.2,3.78,2.52,843.32,1055.38,351.79,212.06
1505,2026-05-23,17,1,1305.1,4.81,3.03,4067.28,6277.53,2323.08,2210.25
1506,2026-05-23,8,3,1588.6,3.55,2.46,3412.46,5639.53,1731.57,2227.07
1507,2026-05-23,8,2,2644.9,4.1,2.72,2659.1,10844.09,3649.96,8184.99
1508,2026-05-23,23,2,4372.8,4.19,2.72,6943.46,18322.03,6428.02,11378.57
1509,2026-05-23,9,2,3293.3,4.0,2.67,7454.85,13173.2,4380.09,5718.35
1510,2026-05-24,16,6,3168.3,0.45,0.2,665.56,1425.74,792.08,760.18
1511,2026-05-24,4,6,3668.7,0.47,0.2,1740.53,1724.29,990.55,-16.24
1512,2026-05-24,18,1,1736.4,4.68,3.12,8121.81,8126.35,2708.78,4.54
1513,2026-05-24,20,6,3820.7,0.47,0.2,1803.6,1795.73,1031.59,-7.87
1514,2026-05-24,18,6,4151.8,0.47,0.2,1518.75,1951.35,1120.99,432.6
1515,2026-05-25,15,6,3572.6,0.46,0.19,1245.3,1643.4,964.6,398.1
1516,2026-05-25,3,2,6826.6,4.08,2.73,17906.92,27852.53,9215.91,9945.61
1517,2026-05-26,17,5,2316.3,1.16,0.7,996.06,2686.91,1065.5,1690.85
1518,2026-05-26,8,3,5337.6,3.55,2.49,15010.28,18948.48,5657.86,3938.2
1519,2026-05-27,24,1,3940.3,4.55,3.09,15968.6,17928.37,5752.84,1959.77
1520,2026-05-27,25,6,4387.0,0.45,0.2,1692.85,1974.15,1096.75,281.3
1521,2026-05-27,20,1,5741.1,4.44,3.14,25502.6,25490.48,7463.43,-12.12
1522,2026-05-27,17,6,3393.0,0.46,0.2,1081.38,1560.78,882.18,479.4
